state	county	name	var2	var12	var95	var100	var123	var126	var130	var133	var144	var178	var180	var182	var185	tractors
52	130	CECIL	1298	163280	3643	409	20395	0	2023	267	0	17134	877	0	0	250
52	150	CHARLES	1663	203317	2510	583	5055	0	96	57	0	14549	25	0	0	499
52	170	DORCHESTER	1961	203153	1793	2194	18785	0	66	117	0	20249	82	0	0	358
52	190	FREDERICK	3474	346043	10762	592	61861	0	2301	295	0	45586	5302	0	0	247
52	210	GARRETT	1999	238825	3127	89	3155	6	10422	475	0	6352	1164	0	0	356
52	230	HARFORD	2128	198600	3299	1600	10282	130	4002	302	0	16492	4698	0	0	523
52	250	HOWARD	1226	136329	2811	418	15436	76	484	213	0	12781	1584	0	0	227
52	270	KENT	1014	161711	4274	615	30261	0	528	76	0	21268	499	0	0	553
52	290	MONTGOMERY	1900	235400	5377	172	24787	0	540	213	0	23891	2809	0	0	217
52	310	PRINCE GEORGES	2303	205040	3941	585	5316	0	219	169	0	15669	762	0	0	265
52	330	QUEEN ANNES	1220	205036	3475	2678	37979	0	494	111	0	27643	617	0	0	419
52	350	SOMERSET	1653	116959	964	1660	2917	19	378	65	0	14281	322	0	0	247
52	370	ST MARYS	1436	161682	2194	422	8433	0	119	21	0	13721	167	0	0	373
52	390	TALBOT	1046	152472	2335	2205	28161	51	304	36	0	14265	1978	0	0	200
52	410	WASHINGTON	2600	220045	6840	374	42856	65	812	174	0	31242	1217	0	0	278
52	430	WICOMICO	2635	174770	1349	3156	1803	0	132	113	0	27071	730	0	0	379
52	450	WORCESTER	2103	192088	1108	2956	5862	11	81	65	0	29658	174	0	0	313
52	5100	BALTIMORE CITY	155	3138	155	35	50	0	12	0	0	171	106	0	0	211
53	0	OKLAHOMA	213325	35334870	425485	246261	3539993	840	1046879	216877	0	1353275	213930	2626668	44	931
53	10	ADAIR	2409	174099	2426	1962	4173	0	2740	3558	0	11185	5958	624	0	46776
53	30	ALFALFA	2164	499232	6618	860	217606	32	11023	2044	0	1848	3121	324	0	
53	50	ATOKA	2348	292879	3778	2848	107	0	4679	1963	0	28892	658	18635	0	21
53	70	BEAVER	2080	1077774	6956	916	125330	80	98	66	0	0	5	0	0	1269
53	90	BECKHAM	3135	545574	7217	4519	14382	15	2243	1445	0	3518	2315	84276	0	21
53	110	BLAINE	2709	553344	8530	2157	127421	10	16927	3393	0	15533	5042	44655	0	1178
53	130	BRYAN	4132	454602	4665	6721	1160	0	33139	5865	0	59745	623	55824	15	267
53	150	CADDO	5579	797823	12499	7784	50641	0	19491	4722	0	31085	4090	135606	0	723
53	170	CANADIAN	2704	529604	9083	2669	104927	50	41521	2574	0	12794	7806	41389	0	92
53	190	CARTER	2808	382341	3957	3847	399	0	6993	1697	0	14343	278	23597	10	543
53	210	CHEROKEE	2793	190632	3945	2275	3692	0	5765	4439	0	24925	1931	10032	0	799
53	230	CHOCTAW	3472	303991	3511	4588	316	0	2354	2030	0	40147	1716	33260	2	47
53	250	CIMARRON	975	1273516	2536	222	90064	0	10	0	0	259	2	0	0	18
53	270	CLEVELAND	2221	300762	3748	2742	7263	0	15533	1578	0	18205	1329	26038	0	18
53	290	COAL	1769	249220	3422	2214	687	0	7077	3056	0	20410	637	18054	0	614
53	310	COMANCHE	2826	558474	7919	3077	43675	0	35099	4475	0	7726	683	55290	0	151
53	330	COTTON	2052	397717	5111	2875	59363	16	40357	1888	0	3724	370	58329	0	34
53	350	CRAIG	2482	414560	6705	2466	7408	0	54661	2061	0	4730	8576	1697	0	408
53	370	CREEK	3782	400525	5362	4131	130	0	2254	1889	0	30351	1271	43087	0	393
53	390	CUSTER	2747	607029	9758	2470	99197	0	14010	4921	0	5318	8407	43610	0	141
53	410	DELAWARE	2711	262936	4585	2274	14099	0	12886	4275	0	11021	7928	484	0	44
53	430	DEWEY	2280	576499	8729	1899	82041	0	4361	3740	0	2153	3310	26257	0	669
53	450	ELLIS	1720	771820	6892	919	113092	0	1018	379	0	1116	2082	5239	0	62
53	470	GARFIELD	3056	652602	8598	1841	269295	20	31543	6925	0	338	2493	1773	0	419
53	490	GARVIN	3824	444043	5674	6255	1790	0	9675	3288	0	33219	2747	60163	0	602
53	510	GRADY	4812	637322	8904	8487	28131	5	28243	6114	0	38025	2213	107042	0	1462
53	530	GRANT	2609	619666	8067	1343	267431	0	19219	5254	0	728	3640	112	0	166
53	550	GREER	1985	374034	4590	3293	24867	15	5291	2634	0	2072	323	74517	0	433
53	570	HARMON	1667	328494	4100	3003	34396	10	1148	673	0	762	88	52189	0	1517
53	590	HARPER	1150	619663	4887	822	41865	0	136	205	0	0	10	20	0	278
53	610	HASKELL	2433	245996	2700	3958	35	0	3670	2559	0	37006	1328	27561	0	139
53	630	HUGHES	3004	352001	4122	4106	109	0	3607	3958	0	44933	6386	33476	0	598
53	650	JACKSON	2594	472072	5984	4628	61389	0	21871	2814	0	2490	706	106589	0	14
53	670	JEFFERSON	1994	461872	4734	3632	2318	0	20465	1599	0	4142	356	53162	0	38
53	690	JOHNSTON	1795	313416	2599	2654	1155	0	5225	1809	0	24278	639	20309	0	402
53	710	KAY	2997	574702	9068	2024	139587	47	36648	4188	0	1753	12313	1430	0	80
53	730	KINGFISHER	2623	545493	7562	1845	184592	47	27972	2732	0	4567	4624	13834	0	40
53	750	KIOWA	3090	634804	7575	3469	118759	52	19671	3513	0	848	208	103472	0	1020
53	770	LATIMER	1386	139729	2199	1516	80	0	1077	2123	0	13002	413	6729	0	965
53	790	LE FLORE	4971	390119	4121	6801	52	0	500	6446	0	51196	1743	45608	2	993
53	810	LINCOLN	4478	567311	7079	4817	2103	0	14742	3919	0	19786	3923	55926	0	13
53	830	LOGAN	2681	436253	6015	2495	41408	65	26715	2543	0	8489	4953	32387	0	18
53	850	LOVE	1759	244449	2217	3000	816	0	6646	1373	0	14698	69	25606	0	131
53	870	MCCLAIN	2872	330366	3893	5373	2229	0	12293	2843	0	30601	2089	62527	0	264
53	890	MCCURTAIN	5092	313364	4447	6820	0	0	68	2402	0	46338	807	43847	15	51
53	910	MCINTOSH	3410	329907	4272	5414	83	0	6538	3327	0	54965	1774	52181	0	131
53	930	MAJOR	2131	568443	7025	1034	129556	0	8279	2015	0	1660	3763	7483	0	15
53	950	MARSHALL	1476	206066	1890	2824	1208	0	14589	2556	0	18346	162	20671	0	34
53	970	MAYES	2810	326797	6083	2784	11193	0	35443	2502	0	19473	3122	11407	0	741
53	990	MURRAY	1165	184276	1956	1507	899	0	3888	879	0	10680	510	14359	0	43
53	1010	MUSKOGEE	4480	398045	6036	6844	1734	0	16504	5178	0	56145	1194	70004	0	104
53	1030	NOBLE	1977	405790	5944	1495	81668	82	26353	1523	0	3479	959	9492	0	24
53	1050	NOWATA	1605	275378	4250	1087	8521	98	24637	1842	0	5673	2182	3836	0	101
53	1070	OKFUSKEE	3520	335427	3821	5295	160	0	4991	2606	0	43747	1050	48022	0	479
53	1090	OKLAHOMA	4001	380286	4829	3060	22582	26	22494	3506	0	8822	4730	23648	0	148
53	1110	OKMULGEE	3534	307949	5083	3868	278	0	7812	3171	0	35585	678	40664	0	48
53	1130	OSAGE	2644	1165408	8374	2845	7118	37	14710	4464	0	14988	16733	15066	0	328
53	1150	OTTAWA	1999	220817	3974	1774	12040	0	19873	4529	0	3446	16377	122	0	59
53	1170	PAWNEE	2269	350713	5591	1550	5145	0	11928	1121	0	12056	1918	14515	0	226
53	1190	PAYNE	3034	414742	6395	2346	6128	0	18229	3657	0	12430	5439	27713	0	109
53	1210	PITTSBURG	4291	489122	6071	5256	240	0	11145	5204	0	53230	418	40976	0	94
53	1230	PONTOTOC	3038	368897	4216	4073	432	0	5114	3578	0	37637	397	31380	0	164
53	1250	POTTAWATOMIE	4378	426391	5090	4378	296	0	5906	1901	0	32356	1129	45866	0	37
53	1270	PUSHMATAHA	2253	225347	3558	2498	0	0	2112	2314	0	26467	408	12008	0	36
53	1290	ROGER MILLS	2326	679501	8744	2762	22357	15	769	823	0	2754	2874	42714	0	114
53	1310	ROGERS	2634	362668	5635	2028	6687	0	32031	3404	0	15832	3304	14688	0	4
53	1330	SEMINOLE	3117	264224	3326	3988	104	0	3066	2599	0	36424	572	33027	0	280
53	1350	SEQUOYAH	3151	232099	2799	3923	17	0	336	1195	0	33595	1037	27816	0	103
53	1370	STEPHENS	3023	450176	6399	4420	3290	0	17281	2621	0	12123	5519	54940	0	28
53	1390	TEXAS	2135	1245742	4970	548	352903	0	109	32	0	131	51	0	0	23
53	1410	TILLMAN	2420	532530	4186	4518	101831	118	29538	2405	0	5768	1307	131086	0	66
53	1430	TULSA	3119	272332	4754	2713	2673	0	20809	2034	0	19743	2597	15159	0	1462
53	1450	WAGONER	3252	305756	4389	4698	2500	0	21138	2998	0	35637	1206	42607	0	978
53	1470	WASHINGTON	1559	205935	3281	861	3824	0	11073	1121	0	4622	1785	648	0	214
53	1490	WASHITA	3859	631018	10042	4687	101053	0	15054	7128	0	4786	3783	116104	0	92
53	1510	WOODS	2112	732168	7140	1238	168017	0	3011	1788	0	486	1998	79	0	84
53	1530	WOODWARD	1833	728196	8275	1328	95876	0	1455	884	0	1890	4745	3801	0	1011
54	0	TENNESSEE	273783	19085837	140621	304827	418249	24	38618	49474	0	2835976	22541	758589	0	159
54	10	ANDERSON	2142	129771	820	1414	1135	0	155	144	0	11827	7	1	0	71152
54	30	BEDFORD	3116	288238	3805	3648	13014	0	1935	1295	0	45245	425	3757	0	
54	50	BENTON	1888	204258	591	3125	217	0	0	8	0	27357	4	7206	0	31
54	70	BLEDSOE	1108	113346	561	1068	2244	0	115	130	0	17938	66	0	0	104
54	90	BLOUNT	2988	207760	1847	2245	8952	0	1905	574	0	26552	414	0	0	70
54	110	BRADLEY	2002	186464	938	2207	3038	0	379	523	0	21098	245	4829	0	18
54	130	CAMPBELL	2343	120886	678	1508	1319	0	5	474	0	16996	19	0	0	114
54	150	CANNON	1923	163750	1506	2063	3418	0	290	313	0	22373	106	44	0	110
54	170	CARROLL	4716	332283	2258	7206	203	0	0	288	0	51263	97	27441	0	23
54	190	CARTER	3003	124667	1224	481	4009	0	435	981	0	12011	95	0	0	22
54	210	CHEATHAM	1753	137851	543	2056	3140	0	12	243	0	14704	76	0	0	51
54	230	CHESTER	2012	148106	469	3451	55	0	0	264	0	21539	44	14026	0	32
54	250	CLAIBORNE	4220	205549	1388	2794	5649	0	127	297	0	27831	63	0	0	63
54	270	CLAY	1665	138435	638	1682	984	0	118	246	0	22360	160	0	0	41
54	290	COCKE	3294	201065	1597	1931	9370	0	288	590	0	25125	124	0	0	30
54	310	COFFEE	2274	217691	1783	2571	5039	0	294	96	0	33199	54	1660	0	17
54	330	CROCKETT	3390	147939	1786	5409	536	0	192	410	0	31584	22	28937	0	47
54	350	CUMBERLAND	1128	76721	445	850	218	0	9	284	0	7912	77	0	0	52
54	370	DAVIDSON	3661	256686	2227	3640	2929	0	632	887	0	28669	1676	28	0	127
54	390	DECATUR	1665	163844	428	2858	0	0	0	60	0	22635	4	8563	0	11
54	410	DE KALB	2852	192824	1833	2919	5321	0	108	429	0	34931	144	44	0	234
54	430	DICKSON	2714	228407	932	2899	2760	0	261	547	0	26137	66	15	0	39
54	450	DYER	4053	246528	1577	6861	1630	0	568	647	0	56987	235	39974	0	13
54	470	FAYETTE	6282	375275	2424	8483	29	0	38	746	0	63280	390	60138	0	64
54	490	FENTRESS	1488	80313	365	1102	456	0	57	250	0	11732	41	0	0	102
54	510	FRANKLIN	2794	226357	2235	3366	6678	0	1278	44	0	37069	311	6734	0	65
54	530	GIBSON	6921	344977	3671	9948	837	0	125	274	0	68879	281	47005	0	6
54	550	GILES	4813	357189	3687	5429	6168	0	1056	1148	0	64970	405	17814	0	76
54	570	GRAINGER	2660	165487	1587	1556	4722	0	382	400	0	22716	11	0	0	232
54	590	GREENE	6285	337881	5646	3000	27689	0	679	396	0	45549	310	0	0	95
54	610	GRUNDY	964	43799	371	758	1414	0	43	126	0	6259	28	105	0	31
54	630	HAMBLEN	1876	104001	1176	1222	6361	0	376	288	0	16156	71	0	0	145
54	650	HAMILTON	3060	198125	941	2956	1571	0	145	1371	0	30797	926	2153	0	9
54	670	HANCOCK	2052	124236	902	1295	3118	0	83	331	0	15704	24	0	0	50
54	690	HARDEMAN	3612	341644	1366	5528	19	0	0	226	0	40950	173	27539	0	131
54	710	HARDIN	2486	230867	801	4665	34	0	0	131	0	36649	48	16946	0	16
54	730	HAWKINS	4397	283370	2524	2441	10299	0	303	474	0	31242	213	0	0	84
54	750	HAYWOOD	5324	254181	2015	6156	212	0	23	534	0	46806	397	44099	0	80
54	770	HENDERSON	3192	288882	835	5663	0	0	2	332	0	42580	23	25798	0	87
54	790	HENRY	3792	315641	2220	6236	2582	0	208	628	0	43641	129	12601	0	82
54	810	HICKMAN	1772	208614	689	2729	1210	0	248	1474	0	26194	152	62	0	23
54	830	HOUSTON	827	82713	279	997	326	0	11	198	0	8494	4	0	0	97
54	850	HUMPHREYS	1607	221371	636	2542	3164	0	41	595	0	27537	419	163	0	60
54	870	JACKSON	2457	172652	1017	2925	2144	0	78	1227	0	33134	296	1	0	17
54	890	JEFFERSON	2569	184610	1658	2173	11283	0	1057	695	0	28098	194	0	0	53
54	910	JOHNSON	2000	118020	1347	265	3569	0	499	841	0	9754	57	0	0	37
54	930	KNOX	5490	257953	2305	3438	4618	0	931	1497	0	28410	1074	13	0	63
54	950	LAKE	735	74072	126	2939	65	0	50	0	0	18677	106	28962	0	36
54	970	LAUDERDALE	4147	231230	1202	5650	792	0	206	198	0	42067	965	33436	0	234
54	990	LAWRENCE	4088	291264	1682	4656	3442	0	395	1488	0	52082	914	24891	0	33
54	1010	LEWIS	554	62340	270	672	480	0	0	333	0	7352	49	453	0	76
54	1030	LINCOLN	4591	343744	2950	5410	11320	0	576	1791	0	60660	209	16386	0	81
54	1050	LOUDON	1654	139853	841	1720	5334	0	596	395	0	18917	394	22	0	11
54	1070	MCMINN	2869	241721	1501	3081	6936	0	686	908	0	30209	200	5531	0	119
54	1090	MCNAIRY	3153	266903	749	5541	0	0	0	310	0	37835	6	23907	0	55
54	1110	MACON	2948	175096	1138	3016	2256	0	95	1495	0	31607	62	1	0	75
54	1130	MADISON	4908	289336	1760	9548	77	0	42	370	0	45022	281	39921	0	44
54	1150	MARION	1306	72080	490	1383	554	0	73	293	0	15083	25	442	0	32
54	1170	MARSHALL	2315	224214	2530	2704	10802	0	1706	1364	0	31506	495	1010	0	150
54	1190	MAURY	4419	351105	3441	5225	16766	0	2674	2051	0	56751	440	861	0	50
54	1210	MEIGS	807	120625	477	1353	2553	0	208	93	0	14505	108	1072	0	88
54	1230	MONROE	3045	236739	1509	2424	7757	0	930	765	0	31075	257	1325	0	178
54	1250	MONTGOMERY	4237	319580	1289	5246	7953	0	275	449	0	36370	113	0	0	37
54	1270	MOORE	1005	79387	822	913	1695	0	27	71	0	10935	20	205	0	49
54	1290	MORGAN	1449	96677	485	774	222	0	65	266	0	7222	12	1	0	189
54	1310	OBION	3404	312390	2795	6642	6850	0	544	251	0	70916	1681	20246	0	10
54	1330	OVERTON	3392	211675	786	2911	2702	0	332	277	0	36676	25	18	0	23
54	1350	PERRY	1144	172291	255	1736	75	0	0	96	0	16104	108	368	0	205
54	1370	PICKETT	1115	74123	221	1063	1596	0	72	131	0	10782	11	0	0	21
54	1390	POLK	1383	101517	289	1262	1205	0	49	358	0	11151	120	4941	0	42
54	1410	PUTNAM	3640	215454	1326	3081	2499	0	222	729	0	40198	90	4	0	8
54	1430	RHEA	1365	118034	508	1589	1812	0	218	176	0	16916	124	28	0	25
54	1450	ROANE	1843	191179	731	1962	2474	0	360	966	0	19963	81	3	0	27
54	1470	ROBERTSON	4377	285209	1397	5755	20510	0	588	474	0	34269	107	0	0	54
54	1490	RUTHERFORD	4745	351143	4065	5451	10426	10	1234	1336	0	54133	800	18350	0	40
54	1510	SCOTT	1848	93936	482	797	2	0	4	33	0	10017	4	0	0	415
54	1530	SEQUATCHIE	574	42803	272	441	857	0	33	3	0	5856	7	15	0	176
54	1550	SEVIER	3079	204506	1578	2106	9185	0	640	475	0	27597	349	1	0	9
54	1570	SHELBY	8251	359368	2215	9272	159	0	92	524	0	60402	593	67223	0	9
54	1590	SMITH	3192	202396	1975	3837	9041	0	738	294	0	34460	127	0	0	39
54	1610	STEWART	1762	168432	584	2775	2778	0	30	110	0	25269	99	43	0	170
54	1630	SULLIVAN	3939	211841	2799	1540	14651	0	517	189	0	26242	299	0	0	48
54	1650	SUMNER	4807	314960	3722	5124	19246	0	3340	1340	0	44169	643	0	0	108
54	1670	TIPTON	4861	242621	1847	6228	246	0	129	106	0	42920	137	46288	0	89
54	1690	TROUSDALE	1053	68667	715	1409	3464	0	280	688	0	12624	112	0	0	166
54	1710	UNICOI	1199	47342	302	313	1473	0	168	339	0	6154	110	0	0	57
54	1730	UNION	2172	136223	1030	1514	2644	0	109	333	0	16670	37	1	0	25
54	1750	VAN BUREN	567	43701	168	489	62	0	0	69	0	6093	7	10	0	10
54	1770	WARREN	2771	225817	1728	3143	3417	0	468	463	0	41780	99	830	0	16
54	1790	WASHINGTON	3864	171758	3262	1446	15942	0	528	374	0	22687	370	0	0	1
54	1810	WAYNE	1836	198613	547	2411	541	14	14	647	0	23350	278	4613	0	39
54	1830	WEAKLEY	5183	321640	3964	7136	621	0	111	107	0	63906	672	18566	0	101
54	1850	WHITE	2005	172022	1043	2147	1916	0	268	240	0	28903	123	130	0	28
54	1870	WILLIAMSON	3568	313480	2640	4486	15605	0	1300	873	0	43590	416	560	0	97
54	1890	WILSON	3984	345503	3542	4747	13563	0	2135	877	0	41431	56	229	0	22
56	0	WEST VIRGINIA	104747	9423655	98626	12386	144619	66	42941	41553	0	514793	15054	0	0	73
56	10	BARBOUR	2182	190084	2374	106	2695	16	1621	837	0	9060	122	0	0	77650
56	30	BERKELEY	1341	148145	2525	335	12917	0	385	92	0	13178	390	0	0	
56	50	BOONE	1556	77847	536	270	99	0	10	206	0	6979	84	0	0	59
56	70	BRAXTON	3194	276271	2980	248	3599	0	331	2088	0	18258	60	0	0	246
56	90	BROOKE	394	39217	588	30	339	0	695	142	0	1766	239	0	0	0
56	110	CABELL	2204	143098	1786	423	1658	0	96	323	0	13589	176	0	0	17
56	130	CALHOUN	1945	158327	1571	155	795	0	129	1026	0	11486	32	0	0	38
56	150	CLAY	1532	92583	1005	170	904	0	75	1189	0	8203	14	0	0	37
56	170	DODDRIDGE	1526	180149	1573	73	484	0	68	236	0	5618	11	0	0	5
56	190	FAYETTE	1934	88862	1186	388	708	0	693	1289	0	6053	492	0	0	5
56	210	GILMER	1800	187147	1887	79	919	0	42	212	0	10249	6	0	0	7
56	230	GRANT	900	201777	1253	25	3571	25	1070	206	0	4932	454	0	0	31
56	250	GREENBRIER	2942	319555	3459	221	8325	0	1907	1488	0	14939	1054	0	0	2
56	270	HAMPSHIRE	1721	323968	1898	259	5080	0	1974	244	0	7634	268	0	0	57
56	290	HANCOCK	363	33536	416	47	353	0	650	158	0	1281	241	0	0	112
56	310	HARDY	1314	238137	1523	151	5224	0	1372	353	0	7252	1447	0	0	179
56	330	HARRISON	2845	235037	3312	146	851	0	255	996	0	9376	329	0	0	57
56	350	JACKSON	2743	269480	3294	313	4029	0	146	527	0	16456	221	0	0	104
56	370	JEFFERSON	951	119976	2902	234	21478	0	335	78	0	15827	368	0	0	72
56	390	KANAWHA	4690	220402	2389	544	854	0	78	1218	0	18610	550	0	0	38
56	410	LEWIS	1867	232952	2376	67	1048	0	193	219	0	7750	69	0	0	146
56	430	LINCOLN	2751	200074	1649	767	2461	2	193	1063	0	18331	121	0	0	37
56	450	LOGAN	1379	55855	271	475	23	0	5	103	0	6685	174	0	0	28
56	470	MCDOWELL	2060	80249	547	452	5	0	46	802	0	8021	314	0	0	3
56	490	MARION	2746	158557	2224	96	1022	0	560	1531	0	8192	271	0	0	3
56	510	MARSHALL	1875	175818	2813	166	3529	0	3717	1047	0	10668	782	0	0	3
56	530	MASON	2443	255498	3227	367	5928	0	220	1090	0	16801	598	0	0	33
56	550	MERCER	3186	194622	2159	255	4925	0	413	2354	0	12602	230	0	0	72
56	570	MINERAL	971	173064	1077	89	1798	0	774	232	0	3952	715	0	0	112
56	590	MINGO	1298	70533	206	399	0	0	2	97	0	6176	9	0	0	41
56	610	MONONGALIA	2106	159668	2134	144	964	0	832	834	0	7250	413	0	0	88
56	630	MONROE	2037	230816	2732	104	8844	0	573	465	0	12053	595	0	0	0
56	650	MORGAN	712	91067	812	149	2975	0	628	55	0	4076	75	0	0	75
56	670	NICHOLAS	2169	157439	1604	243	1684	0	1225	2316	0	9555	20	0	0	74
56	690	OHIO	678	49284	898	86	724	0	893	733	0	2377	636	0	0	45
56	710	PENDLETON	1359	266797	2197	26	5185	18	757	121	0	6248	385	0	0	16
56	730	PLEASANTS	785	63008	707	70	358	0	162	242	0	3532	6	0	0	86
56	750	POCAHONTAS	1409	228689	1822	88	2022	0	2451	387	0	5391	286	0	0	59
56	770	PRESTON	2987	272408	3441	132	3632	0	8678	678	0	10568	473	0	0	13
56	790	PUTNAM	2118	167307	2104	419	2604	0	94	202	0	12752	41	0	0	91
56	810	RALEIGH	2507	144869	1397	423	334	0	59	2650	0	8592	191	0	0	267
56	830	RANDOLPH	1988	289581	2264	90	1270	0	2039	933	0	7119	284	0	0	33
56	850	RITCHIE	2136	239378	2291	86	1212	5	157	780	0	8811	29	0	0	14
56	870	ROANE	2805	293600	2776	338	2732	0	204	708	0	16267	37	0	0	79
56	890	SUMMERS	2089	171736	1768	205	3915	0	553	1508	0	10113	294	0	0	19
56	910	TAYLOR	1220	93599	1162	50	478	0	489	638	0	3446	126	0	0	23
56	930	TUCKER	803	86607	823	24	277	0	1422	338	0	2866	24	0	0	36
56	950	TYLER	1431	151835	1460	76	726	0	226	589	0	6697	254	0	0	19
56	970	UPSHUR	2410	176041	2176	59	1786	0	1198	852	0	8722	14	0	0	35
56	990	WAYNE	3397	221700	1563	1280	1373	0	75	774	0	22783	365	0	0	19
56	1010	WEBSTER	1526	95160	789	69	208	0	234	927	0	5844	72	0	0	30
56	1030	WETZEL	2017	174923	2135	110	2792	0	1407	1794	0	11722	55	0	0	20
56	1050	WIRT	1142	117035	1179	151	553	0	76	176	0	6397	67	0	0	6
56	1070	WOOD	2419	183058	2639	228	2278	0	167	738	0	12307	366	0	0	19
56	1090	WYOMING	1844	157230	747	386	72	0	287	669	0	9381	105	0	0	9
61	0	ARIZONA	18824	14018540	76743	12001	38062	2435	6062	3021	0	23072	7347	134791	0	62
61	10	APACHE	2547	1662236	13089	659	58	934	2220	463	0	9642	825	0	0	-80307
61	30	COCHISE	1203	2406832	4063	544	219	115	0	2	0	628	73	0	0	
61	50	COCONINO	1023	606616	7294	803	70	980	1472	670	0	2821	750	0	0	16
61	70	GILA	377	65351	2405	394	0	5	0	0	0	1034	144	0	0	46
61	90	GRAHAM	885	611600	3559	293	1819	0	10	4	0	387	49	8335	0	25
61	110	GREENLEE	311	989243	1977	301	129	131	66	0	0	450	26	566	0	13
61	130	MARICOPA	5450	683944	8500	2962	25954	0	1201	1201	0	380	787	84386	0	96
61	150	MOHAVE	551	670285	3519	338	10	41	6	8	0	124	13	10	0	4
61	170	NAVAJO	1682	971045	9343	1251	35	186	537	531	0	5379	2744	0	0	1621
61	190	PIMA	1251	1314529	9015	1345	594	0	39	0	0	480	482	5762	0	21
61	210	PINAL	1400	884707	5246	1060	6690	0	53	100	0	624	274	22712	0	20
61	230	SANTA CRUZ	305	322553	1649	149	7	0	402	1	0	548	44	4	0	107
61	250	YAVAPAI	909	2677964	4734	618	53	43	36	0	0	505	1057	46	0	224
61	270	YUMA	930	151635	2350	1284	2424	0	20	41	0	70	79	12970	0	23
62	0	COLORADO	63644	29978472	277879	18530	516754	187342	88469	12690	0	248085	376187	0	0	1851
62	10	ADAMS	2088	546251	6277	359	28166	8853	2103	190	0	6319	10870	0	0	79942
62	30	ALAMOSA	490	271093	2797	225	35	2642	1423	27	0	0	0	0	0	
62	50	ARAPAHOE	1535	473749	3911	212	21928	3903	943	473	0	2909	7297	0	0	602
62	70	ARCHULETA	391	172155	1712	49	157	639	271	317	0	348	8	0	0	125
62	90	BACA	1805	1196463	6666	483	24645	300	0	0	0	740	2051	0	0	372
62	110	BENT	899	484399	5043	378	3593	389	390	84	0	1380	3307	0	0	15
62	130	BOULDER	1505	218470	4352	308	11250	11175	4538	696	0	1250	8257	0	0	725
62	150	CHAFFEE	324	80500	1202	64	13	1259	1333	14	0	4	10	0	0	141
62	170	CHEYENNE	671	512424	4743	270	4737	844	0	160	0	6643	6517	0	0	307
62	190	CLEAR CREEK	41	19734	134	1	0	0	0	315	0	0	0	0	0	40
62	210	CONEJOS	1053	318310	4026	221	85	6141	2759	448	0	2	0	0	0	204
62	230	COSTILLA	574	487531	1690	118	90	3830	550	31	0	56	44	0	0	1
62	250	CROWLEY	606	289227	2423	253	79	10	0	0	0	161	34	0	0	143
62	270	CUSTER	407	227414	1978	42	256	334	804	177	0	6	305	0	0	80
62	290	DELTA	1898	224368	5171	408	432	2775	1265	313	0	3738	822	0	0	85
62	310	DENVER	279	3634	105	5	15	99	2	15	0	136	90	0	0	57
62	330	DOLORES	257	90201	768	72	2591	0	8	0	0	360	1514	0	0	80
62	350	DOUGLAS	474	372243	2481	67	6449	691	1620	309	0	318	12531	0	0	13
62	370	EAGLE	393	193125	2416	73	8	917	952	172	0	0	0	0	0	33
62	390	ELBERT	1296	1033653	7101	560	8435	5489	322	145	0	3795	28263	0	0	180
62	410	EL PASO	1453	937844	6304	903	1240	1453	852	625	0	2676	41646	0	0	39
62	430	FREMONT	1311	354230	2361	144	480	243	389	86	0	1717	1242	0	0	443
62	450	GARFIELD	1108	379919	5483	222	601	3236	1128	85	0	659	321	0	0	324
62	470	GILPIN	45	19489	138	3	0	15	0	0	0	0	0	0	0	41
62	490	GRAND	296	232861	2485	37	43	0	219	31	0	0	0	0	0	56
62	510	GUNNISON	524	391275	3930	169	8	108	176	641	0	1	0	0	0	1
62	530	HINSDALE	42	21558	383	18	0	0	0	0	0	0	0	0	0	17
62	550	HUERFANO	851	579004	3322	108	1618	661	831	176	0	762	3168	0	0	13
62	570	JACKSON	244	342950	3820	23	0	0	0	25	0	0	0	0	0	0
62	590	JEFFERSON	2048	256210	3254	151	6679	5254	3703	289	0	412	3346	0	0	100
62	610	KIOWA	617	411264	3645	241	3062	117	0	0	0	2725	1110	0	0	10
62	630	KIT CARSON	1730	1001577	9725	525	22027	3140	186	0	0	3706	23668	0	0	240
62	650	LAKE	39	20159	194	11	0	0	0	0	0	0	0	0	0	133
62	670	LA PLATA	1245	328579	4544	168	2571	5468	2282	98	0	1219	742	0	0	548
62	690	LARIMER	2047	691202	7271	648	17670	13742	6507	580	0	1689	8501	0	0	0
62	710	LAS ANIMAS	1900	1847666	9000	393	948	1012	1232	295	0	1835	817	0	0	93
62	730	LINCOLN	1268	1230709	6185	513	5947	2894	0	0	0	14972	11399	0	0	510
62	750	LOGAN	1929	998951	9684	667	44477	8696	4524	239	0	35313	14764	0	0	168
62	770	MESA	2823	405227	7138	499	2390	2793	2222	167	0	7597	595	0	0	495
62	790	MINERAL	49	49333	409	18	0	0	0	80	0	0	0	0	0	741
62	810	MOFFAT	824	664201	5867	101	2255	809	1010	202	0	508	622	0	0	167
62	830	MONTEZUMA	1058	221912	4056	357	2834	5089	2363	426	0	3869	1266	0	0	4
62	850	MONTROSE	1474	344671	5730	329	955	7763	3423	439	0	5131	309	0	0	101
62	870	MORGAN	1612	656209	8787	694	7077	5943	1899	107	0	19321	14960	0	0	119
62	890	OTERO	1372	607623	5362	857	1190	735	1052	47	0	1592	1552	0	0	77
